neg,neu,pos,compound
0.188,0.758,0.054,-0.8051
0.0,0.949,0.051,0.128
0.05,0.767,0.183,0.8357
0.083,0.893,0.024,-0.4615
0.224,0.635,0.141,-0.4619
0.161,0.747,0.091,-0.8153
0.0,0.84,0.16,0.6369
0.112,0.768,0.12,0.3937
0.087,0.763,0.15,0.6996
0.0,0.722,0.278,0.8957
0.134,0.652,0.214,0.4922
0.023,0.732,0.246,0.9421
0.064,0.798,0.138,0.8979
0.0,0.685,0.315,0.9601
0.03,0.815,0.154,0.7603
0.0,0.633,0.367,0.8507
0.074,0.842,0.084,0.1158
0.0,0.794,0.206,0.6901
0.133,0.761,0.106,-0.316
0.0,1.0,0.0,0.0
0.083,0.73,0.187,0.6086
0.047,0.733,0.22,0.8308
0.049,0.696,0.255,0.9221
0.0,0.912,0.088,0.6739
0.061,0.881,0.059,0.2263
0.072,0.815,0.113,0.45
0.041,0.872,0.086,0.743
0.02,0.796,0.185,0.955
0.079,0.882,0.039,-0.3632
0.224,0.627,0.149,-0.2261
0.0,0.651,0.349,0.8442
0.026,0.779,0.195,0.886
0.0,0.813,0.187,0.8296
0.07,0.635,0.295,0.8433
0.063,0.937,0.0,-0.357
0.0,0.833,0.167,0.6369
0.091,0.779,0.13,0.224
0.026,0.816,0.159,0.9104
0.017,0.768,0.215,0.98
0.0,0.565,0.435,0.9551
0.0,0.843,0.157,0.8932
0.171,0.774,0.054,-0.8405
0.029,0.578,0.394,0.9794
0.189,0.559,0.252,0.4458
0.0,0.778,0.222,0.8213
0.136,0.864,0.0,-0.6705
0.031,0.828,0.141,0.8879
0.0,0.684,0.316,0.8271
0.0,1.0,0.0,0.0
0.042,0.839,0.119,0.9239
0.136,0.864,0.0,-0.4588
0.0,0.657,0.343,0.9632
0.0,0.599,0.401,0.9468
0.097,0.681,0.222,0.8759
0.102,0.898,0.0,-0.5927
0.0,0.726,0.274,0.9153
0.0,0.725,0.275,0.9618
0.025,0.896,0.078,0.9233
0.0,1.0,0.0,0.0
0.089,0.654,0.256,0.7974
0.0,0.647,0.353,0.8478
0.082,0.775,0.142,0.8062
0.044,0.647,0.308,0.9776
0.066,0.6,0.334,0.9426
0.0,0.874,0.126,0.7367
0.0,0.819,0.181,0.9828
0.017,0.814,0.169,0.9585
0.0,0.736,0.264,0.8047
0.0,0.623,0.377,0.9341
0.031,0.827,0.142,0.7061
0.077,0.775,0.148,0.3369
0.0,0.747,0.253,0.9485
0.0,0.836,0.164,0.7922
0.0,0.652,0.348,0.9842
0.097,0.531,0.372,0.9245
0.14,0.667,0.193,0.3816
0.0,0.746,0.254,0.8016
0.081,0.711,0.207,0.6625
0.0,0.889,0.111,0.6114
0.059,0.822,0.119,0.817
0.0,0.943,0.057,0.4648
0.0,0.944,0.056,0.6369
0.0,0.895,0.105,0.6249
0.0,0.873,0.127,0.7264
0.019,0.871,0.11,0.9267
0.04,0.508,0.453,0.9396
0.0,0.67,0.33,0.9408
0.201,0.494,0.305,0.4875
0.0,0.748,0.252,0.9098
0.0,0.763,0.237,0.855
0.062,0.844,0.094,0.25
0.0,0.763,0.237,0.8813
0.0,0.723,0.277,0.9896
0.051,0.864,0.086,0.5984
0.033,0.768,0.199,0.9329
0.049,0.7,0.251,0.7772
0.033,0.819,0.148,0.9706
0.085,0.764,0.151,0.7876
0.142,0.667,0.191,0.4408
0.017,0.908,0.074,0.5255
0.107,0.893,0.0,-0.6908
0.0,0.88,0.12,0.5994
0.023,0.813,0.163,0.9545
0.017,0.791,0.192,0.9237
0.08,0.779,0.141,0.4228
0.0,1.0,0.0,0.0
0.0,0.743,0.257,0.9895
0.044,0.806,0.15,0.9886
0.0,0.7,0.3,0.9538
0.089,0.859,0.053,-0.3262
0.034,0.844,0.122,0.7096
0.108,0.807,0.085,-0.4215
0.0,0.839,0.161,0.9244
0.0,0.935,0.065,0.6124
0.036,0.834,0.129,0.7845
0.0,0.788,0.212,0.6784
0.051,0.786,0.162,0.9595
0.0,0.762,0.238,0.9256
0.0,0.819,0.181,0.9644
0.131,0.869,0.0,-0.7556
0.043,0.854,0.103,0.4767
0.0,0.823,0.177,0.9531
0.035,0.674,0.291,0.9313
0.0,1.0,0.0,0.0
0.0,0.846,0.154,0.7684
0.149,0.713,0.138,0.0516
0.067,0.807,0.126,0.6106
0.0,0.796,0.204,0.8747
0.0,0.559,0.441,0.9483
0.0,0.802,0.198,0.7845
0.0,0.478,0.522,0.9475
0.017,0.765,0.218,0.9519
0.103,0.737,0.159,0.3483
0.032,0.909,0.058,0.6412
0.0,0.625,0.375,0.8126
0.035,0.883,0.083,0.7269
0.0,0.797,0.203,0.95
0.0,0.538,0.462,0.8572
0.027,0.939,0.033,0.1531
0.0,0.764,0.236,0.9632
0.0,0.698,0.302,0.8546
0.0,0.728,0.272,0.8881
0.0,0.849,0.151,0.4927
0.0,0.625,0.375,0.9186
0.0,0.899,0.101,0.748
0.115,0.885,0.0,-0.4588
0.0,0.927,0.073,0.5355
0.113,0.756,0.131,0.128
0.011,0.818,0.171,0.9538
0.0,0.882,0.118,0.9363
0.0,0.909,0.091,0.5719
0.129,0.736,0.135,0.0521
0.035,0.672,0.294,0.886
0.093,0.583,0.324,0.9879
0.0,0.788,0.212,0.9234
0.049,0.667,0.285,0.926
0.024,0.703,0.273,0.9834
0.18,0.82,0.0,-0.7109
0.04,0.87,0.09,0.4118
0.048,0.632,0.32,0.8765
0.098,0.679,0.223,0.68
0.035,0.85,0.115,0.8333
0.0,0.915,0.085,0.476
0.06,0.811,0.129,0.3758
0.021,0.699,0.28,0.9539
0.061,0.611,0.328,0.8979
0.044,0.751,0.205,0.7899
0.0,0.684,0.316,0.9531
0.067,0.787,0.146,0.34
0.09,0.696,0.214,0.9049
0.017,0.743,0.24,0.9888
0.126,0.66,0.214,0.8355
0.036,0.769,0.195,0.8714
0.049,0.806,0.145,0.6359
0.01,0.79,0.201,0.9874
0.058,0.632,0.31,0.973
0.077,0.735,0.188,0.7865
0.058,0.73,0.212,0.9554
0.09,0.724,0.186,0.8684
0.05,0.785,0.165,0.9703
0.027,0.761,0.213,0.9284
0.023,0.825,0.153,0.9201
0.04,0.759,0.201,0.9921
0.151,0.716,0.133,-0.2167
0.0,0.733,0.267,0.9712
0.094,0.836,0.07,-0.4576
0.119,0.827,0.054,-0.7267
0.018,0.798,0.184,0.9923
0.078,0.797,0.125,0.7406
0.0,0.544,0.456,0.925
0.0,0.459,0.541,0.9476
0.042,0.842,0.116,0.5705
0.055,0.679,0.266,0.8883
0.048,0.952,0.0,-0.1779
0.0,1.0,0.0,0.0
0.0,0.665,0.335,0.9904
0.085,0.695,0.22,0.5411
0.0,0.681,0.319,0.9575
0.0,0.701,0.299,0.9408
0.11,0.651,0.239,0.7172
0.0,0.674,0.326,0.9274
0.034,0.725,0.241,0.9915
0.0,0.518,0.482,0.9323
0.0,0.711,0.289,0.9147
0.0,0.559,0.441,0.9817
0.0,0.67,0.33,0.8842
0.0,0.618,0.382,0.9025
0.125,0.812,0.063,-0.4162
0.048,0.878,0.073,0.6273
0.041,0.757,0.202,0.9833
0.063,0.857,0.08,0.3828
0.091,0.788,0.121,0.6004
0.018,0.782,0.2,0.9517
0.023,0.891,0.086,0.8765
0.048,0.88,0.072,0.5078
0.014,0.779,0.207,0.9738
0.0,0.781,0.219,0.7645
0.184,0.675,0.141,-0.8088
0.0,0.945,0.055,0.4019
0.0,0.87,0.13,0.7304
0.122,0.607,0.271,0.7829
0.024,0.934,0.042,0.1901
0.105,0.895,0.0,-0.4023
0.0,0.895,0.105,0.3257
0.052,0.677,0.272,0.7961
0.0,0.844,0.156,0.6341
0.046,0.927,0.027,-0.3421
0.084,0.833,0.083,-0.0018
0.0,0.859,0.141,0.6597
0.033,0.703,0.263,0.9371
0.057,0.851,0.092,0.7277
0.202,0.697,0.101,-0.4367
0.0,0.816,0.184,0.9932
0.126,0.821,0.053,-0.7241
0.089,0.699,0.213,0.9804
0.186,0.768,0.047,-0.7517
0.0,0.751,0.249,0.7879
0.024,0.826,0.151,0.9583
0.116,0.699,0.186,0.527
0.0,0.769,0.231,0.9508
0.0,0.725,0.275,0.9594
0.0,0.816,0.184,0.6474
0.0,0.676,0.324,0.9096
0.074,0.479,0.447,0.9631
0.03,0.832,0.138,0.7339
0.066,0.846,0.088,0.1779
0.138,0.729,0.133,0.1754
0.043,0.787,0.169,0.9616
0.038,0.696,0.266,0.9465
0.068,0.629,0.303,0.9554
0.046,0.764,0.19,0.9091
0.0,0.797,0.203,0.9703
0.0,0.699,0.301,0.8844
0.0,0.943,0.057,0.2382
0.0,0.908,0.092,0.8834
0.034,0.801,0.164,0.8945
0.0,0.685,0.315,0.9529
0.0,0.833,0.167,0.5859
0.0,0.832,0.168,0.7391
0.0,0.905,0.095,0.5413
0.012,0.867,0.121,0.9258
0.0,0.826,0.174,0.7264
0.0,0.825,0.175,0.7901
0.029,0.702,0.268,0.9756
0.0,0.883,0.117,0.5994
0.025,0.795,0.181,0.9691
0.07,0.816,0.115,0.444
0.032,0.834,0.133,0.8481
0.035,0.856,0.11,0.5859
0.0,0.668,0.332,0.9578
0.0,0.734,0.266,0.7839
0.0,0.886,0.114,0.6157
0.0,0.751,0.249,0.927
0.0,0.64,0.36,0.9915
0.047,0.763,0.19,0.8964
0.0,0.755,0.245,0.8772
0.0,1.0,0.0,0.0
0.056,0.7,0.244,0.8425
0.0,0.799,0.201,0.944
0.0,0.706,0.294,0.9131
0.069,0.741,0.19,0.8445
0.0,0.822,0.178,0.8356
0.0,0.816,0.184,0.9771
0.0,0.878,0.122,0.9015
0.0,0.647,0.353,0.8481
0.0,0.673,0.327,0.9041
0.0,0.753,0.247,0.802
0.0,0.546,0.454,0.8957
0.0,0.625,0.375,0.9429
0.0,0.727,0.273,0.8173
0.079,0.777,0.144,0.9784
0.0,0.88,0.12,0.7424
0.034,0.742,0.224,0.9442
0.0,0.805,0.195,0.4404
0.112,0.628,0.26,0.8763
0.0,0.828,0.172,0.8519
0.018,0.908,0.075,0.9748
0.0,0.769,0.231,0.802
0.016,0.939,0.045,0.5296
0.0,0.735,0.265,0.8893
0.0,0.844,0.156,0.6124
0.052,0.829,0.119,0.4685
0.035,0.77,0.194,0.836
0.0,0.675,0.325,0.9101
0.0,0.839,0.161,0.3612
0.0,0.609,0.391,0.9712
0.039,0.699,0.262,0.9287
0.046,0.759,0.194,0.7184
0.0,0.858,0.142,0.5848
0.03,0.672,0.298,0.9567
0.0,0.811,0.189,0.6369
0.0,0.697,0.303,0.7602
0.081,0.746,0.173,0.497
0.182,0.759,0.059,-0.687
0.058,0.818,0.124,0.5411
0.0,0.523,0.477,0.9163
0.025,0.797,0.178,0.8126
0.044,0.591,0.365,0.9725
0.136,0.644,0.22,0.7177
0.0,0.895,0.105,0.6115
0.0,0.674,0.326,0.9548
0.014,0.716,0.27,0.9726
0.026,0.858,0.116,0.8299
0.029,0.576,0.395,0.9795
0.0,0.623,0.377,0.9231
0.077,0.503,0.42,0.8905
0.0,0.838,0.162,0.7345
0.02,0.81,0.169,0.9401
0.091,0.659,0.251,0.831
0.015,0.823,0.162,0.9186
0.0,0.896,0.104,0.6288
0.0,0.78,0.22,0.765
0.0,0.699,0.301,0.7845
0.0,0.742,0.258,0.8805
0.014,0.809,0.177,0.9877
0.0,0.817,0.183,0.9354
0.0,0.88,0.12,0.4588
0.05,0.766,0.184,0.7575
0.204,0.655,0.141,-0.2306
0.0,0.897,0.103,0.9197
0.0,0.595,0.405,0.8173
0.0,1.0,0.0,0.0
0.0,0.694,0.306,0.765
0.0,0.735,0.265,0.8779
0.0,0.744,0.256,0.9199
0.021,0.885,0.093,0.5499
0.0,0.662,0.338,0.8475
0.074,0.664,0.262,0.8909
0.17,0.572,0.259,0.7853
0.0,1.0,0.0,0.0
0.043,0.659,0.297,0.9039
0.104,0.445,0.451,0.9502
0.08,0.624,0.295,0.9379
0.043,0.821,0.136,0.9818
0.031,0.644,0.325,0.9709
0.101,0.539,0.36,0.9462
0.0,0.643,0.357,0.9313
0.033,0.888,0.079,0.4536
0.073,0.662,0.265,0.7717
0.0,0.699,0.301,0.926
0.0,0.907,0.093,0.4898
0.021,0.889,0.09,0.7935
0.094,0.847,0.059,-0.2732
0.0,0.731,0.269,0.8338
0.035,0.68,0.285,0.9212
0.0,0.579,0.421,0.9549
0.276,0.724,0.0,-0.6517
0.0,0.64,0.36,0.9537
0.111,0.644,0.246,0.5118
0.0,0.676,0.324,0.8625
0.096,0.812,0.092,-0.0772
0.059,0.912,0.029,-0.3668
0.044,0.766,0.19,0.7954
0.034,0.799,0.166,0.9329
0.0,0.891,0.109,0.5106
0.0,0.698,0.302,0.8316
0.0,0.597,0.403,0.9257
0.065,0.795,0.139,0.7964
0.0,0.833,0.167,0.7906
0.161,0.762,0.077,-0.8344
0.0,0.866,0.134,0.4201
0.0,0.699,0.301,0.9262
0.0,0.739,0.261,0.6486
0.142,0.858,0.0,-0.357
0.049,0.833,0.118,0.8238
0.057,0.646,0.297,0.7699
0.0,1.0,0.0,0.0
0.0,0.738,0.262,0.8313
0.061,0.874,0.065,0.128
0.0,0.801,0.199,0.8155
0.063,0.725,0.212,0.8394
0.042,0.763,0.195,0.7777
0.102,0.746,0.152,0.8359
0.0,0.838,0.162,0.8757
0.0,0.725,0.275,0.9618
0.025,0.896,0.078,0.9233
0.112,0.826,0.062,-0.7959
0.0,0.689,0.311,0.8858
0.0,0.647,0.353,0.8979
0.023,0.866,0.11,0.9375
0.042,0.842,0.116,0.8741
0.042,0.797,0.161,0.9576
0.025,0.849,0.126,0.9117
0.0,0.806,0.194,0.8883
0.0,0.774,0.226,0.807
0.0,0.929,0.071,0.3818
0.0,0.71,0.29,0.9862
0.0,0.777,0.223,0.8684
0.209,0.724,0.068,-0.9432
0.0,0.826,0.174,0.8802
0.0,0.777,0.223,0.9476
0.0,0.678,0.322,0.9221
0.055,0.824,0.121,0.6817
0.05,0.792,0.158,0.7964
0.0,0.383,0.617,0.9834
0.125,0.743,0.132,0.0516
0.1,0.78,0.12,-0.3425
0.0,0.663,0.337,0.7974
0.143,0.751,0.106,-0.6449
0.055,0.803,0.142,0.8603
0.085,0.738,0.178,0.5267
0.104,0.784,0.112,-0.1163
0.0,0.765,0.235,0.9374
0.0,0.776,0.224,0.8928
0.0,0.675,0.325,0.8798
0.029,0.845,0.126,0.9464
0.077,0.812,0.111,0.6897
0.039,0.869,0.092,0.4404
0.041,0.959,0.0,-0.2498
0.1,0.68,0.22,0.4588
0.05,0.83,0.12,0.856
0.103,0.637,0.261,0.9545
0.024,0.786,0.19,0.977
0.0,0.715,0.285,0.9568
0.0,0.556,0.444,0.9412
0.0,0.855,0.145,0.6975
0.0,0.775,0.225,0.8331
0.0,0.683,0.317,0.9825
0.019,0.843,0.138,0.873
0.091,0.816,0.093,0.024
0.0,0.869,0.131,0.6116
0.031,0.638,0.331,0.9448
0.0,0.765,0.235,0.8775
0.0,0.894,0.106,0.69
0.108,0.681,0.211,0.8843
0.024,0.794,0.181,0.8441
0.0,0.837,0.163,0.8126
0.147,0.601,0.252,0.5411
0.0,0.809,0.191,0.8555
0.0,0.804,0.196,0.9393
0.104,0.841,0.055,-0.3276
0.0,0.582,0.418,0.9099
0.0,0.676,0.324,0.8872
0.0,0.835,0.165,0.927
0.067,0.768,0.166,0.8334
0.094,0.738,0.168,0.2023
0.027,0.834,0.139,0.7504
0.0,0.677,0.323,0.9071
0.026,0.871,0.104,0.9214
0.023,0.863,0.114,0.7676
0.0,0.751,0.249,0.8621
0.057,0.643,0.299,0.8893
0.0,0.701,0.299,0.7695
0.055,0.871,0.074,0.5133
0.067,0.774,0.159,0.7164
0.068,0.864,0.068,-0.2382
0.02,0.839,0.142,0.9246
0.046,0.635,0.319,0.9533
0.0,0.685,0.315,0.8481
0.121,0.636,0.243,0.8159
0.0,1.0,0.0,0.0
0.0,0.876,0.124,0.9889
0.059,0.74,0.201,0.6167
0.041,0.714,0.246,0.8157
0.033,0.819,0.148,0.6988
0.0,1.0,0.0,0.0
0.0,0.488,0.512,0.9803
0.041,0.813,0.147,0.994
0.036,0.858,0.105,0.6478
0.0,0.629,0.371,0.9081
0.031,0.82,0.149,0.8605
0.031,0.778,0.191,0.8513
0.0,0.854,0.146,0.8768
0.246,0.754,0.0,-0.7351
0.0,0.884,0.116,0.6124
0.14,0.698,0.163,0.1904
0.0,0.655,0.345,0.8591
0.0,0.801,0.199,0.9168
0.0,0.881,0.119,0.6369
0.0,0.707,0.293,0.8507
0.091,0.774,0.135,0.6772
0.0,0.669,0.331,0.836
0.095,0.766,0.14,0.909
0.103,0.767,0.13,0.3818
0.0,0.847,0.153,0.4404
0.0,0.95,0.05,0.3506
0.053,0.785,0.162,0.7968
0.045,0.774,0.181,0.7506
0.027,0.84,0.133,0.8552
0.0,0.662,0.338,0.8655
0.0,0.696,0.304,0.8066
0.045,0.612,0.343,0.948
0.0,0.824,0.176,0.6892
0.085,0.86,0.055,-0.5371
0.0,0.677,0.323,0.8591
0.0,0.786,0.214,0.9366
0.08,0.728,0.192,0.8736
0.0,0.699,0.301,0.8847
0.0,0.851,0.149,0.6588
0.108,0.705,0.187,0.6468
0.045,0.718,0.237,0.976
0.176,0.824,0.0,-0.7351
0.049,0.816,0.135,0.7579
0.036,0.763,0.201,0.8866
0.076,0.819,0.105,0.8667
0.135,0.614,0.251,0.6533
0.134,0.56,0.306,0.5574
0.087,0.713,0.2,0.676
0.193,0.732,0.076,-0.8779
0.082,0.849,0.068,-0.1275
0.015,0.818,0.166,0.9616
0.019,0.92,0.061,0.573
0.0,1.0,0.0,0.0
0.021,0.862,0.116,0.8658
0.034,0.902,0.064,0.7447
0.041,0.736,0.222,0.9659
0.0,0.846,0.154,0.6369
0.031,0.853,0.116,0.9133
0.0,0.739,0.261,0.7469
0.06,0.843,0.097,0.5574
0.068,0.722,0.21,0.9393
0.046,0.701,0.253,0.9045
0.0,0.838,0.162,0.9484
0.0,0.674,0.326,0.8479
0.028,0.924,0.047,0.128
0.0,0.828,0.172,0.4404
0.078,0.672,0.25,0.6808
0.066,0.786,0.148,0.7175
0.14,0.646,0.214,0.5432
0.043,0.772,0.185,0.6808
0.093,0.75,0.157,0.5857
0.035,0.742,0.223,0.9374
0.046,0.796,0.158,0.922
0.0,0.744,0.256,0.836
0.03,0.691,0.279,0.9936
0.089,0.773,0.139,0.947
0.039,0.809,0.153,0.7351
0.0,0.899,0.101,0.5719
0.0,0.793,0.207,0.9653
0.0,0.628,0.372,0.9779
0.0,0.582,0.418,0.9723
0.031,0.723,0.245,0.9418
0.0,0.802,0.198,0.9583
0.056,0.775,0.169,0.527
0.0,0.759,0.241,0.7696
0.019,0.767,0.214,0.9093
0.016,0.734,0.25,0.9575
0.081,0.767,0.152,0.7911
0.127,0.733,0.14,0.323
0.096,0.828,0.076,-0.4595
0.0,0.727,0.273,0.9588
0.071,0.714,0.214,0.6361
0.085,0.864,0.051,-0.4039
0.102,0.85,0.048,-0.8558
0.139,0.828,0.033,-0.8101
0.0,0.687,0.313,0.906
0.0,0.706,0.294,0.9761
0.206,0.742,0.052,-0.7407
0.11,0.78,0.111,0.0127
0.07,0.637,0.293,0.8276
0.0,0.615,0.385,0.926
0.0,0.761,0.239,0.8455
0.033,0.812,0.154,0.9907
0.013,0.811,0.175,0.9869
0.042,0.823,0.135,0.8378
0.0,0.877,0.123,0.8949
0.1,0.757,0.144,0.8346
0.11,0.701,0.189,0.8016
0.033,0.847,0.12,0.9444
0.041,0.809,0.15,0.9909
0.069,0.832,0.099,0.2732
0.131,0.746,0.123,0.1506
0.042,0.856,0.102,0.9481
0.0,0.786,0.214,0.7959
0.112,0.641,0.247,0.9506
0.099,0.696,0.205,0.2905
0.041,0.878,0.081,0.8509
0.0,0.886,0.114,0.7456
0.115,0.712,0.173,0.6193
0.059,0.719,0.222,0.8678
0.029,0.925,0.046,0.296
0.087,0.626,0.287,0.9462
0.107,0.759,0.134,0.0772
0.154,0.78,0.066,-0.7708
0.009,0.835,0.156,0.9793
0.091,0.749,0.16,0.5697
0.011,0.676,0.313,0.9938
0.047,0.83,0.123,0.8943
0.128,0.661,0.211,0.8735
0.042,0.746,0.212,0.9506
0.032,0.707,0.261,0.987
0.062,0.888,0.05,-0.2489
0.122,0.695,0.183,0.9526
0.016,0.759,0.225,0.9663
0.069,0.563,0.368,0.9829
0.017,0.844,0.139,0.9598
0.0,0.794,0.206,0.9336
0.0,0.759,0.241,0.6597
0.174,0.826,0.0,-0.4201
0.0,0.737,0.263,0.8519
0.059,0.717,0.224,0.9789
0.036,0.964,0.0,-0.2498
0.066,0.849,0.085,0.4497
0.0,0.852,0.148,0.9701
0.037,0.928,0.035,-0.0516
0.071,0.835,0.095,0.9313
0.151,0.785,0.063,-0.4404
0.083,0.736,0.182,0.8605
0.072,0.848,0.08,-0.1587
0.068,0.876,0.056,-0.3044
0.036,0.862,0.102,0.9184
0.036,0.842,0.121,0.9423
0.0,0.711,0.289,0.9349
0.072,0.785,0.144,0.4926
0.055,0.921,0.024,-0.2111
0.0,1.0,0.0,0.0
0.0,0.708,0.292,0.8658
0.04,0.812,0.148,0.7404
0.072,0.844,0.084,0.396
0.0,0.892,0.108,0.4404
0.106,0.804,0.09,0.1302
0.113,0.817,0.07,-0.6382
0.0,0.807,0.193,0.9509
0.055,0.945,0.0,-0.4997
0.006,0.857,0.137,0.9819
0.0,0.878,0.122,0.7462
0.0,0.855,0.145,0.7964
0.083,0.798,0.119,0.5774
0.053,0.89,0.057,0.0352
0.087,0.878,0.035,-0.5055
0.05,0.742,0.209,0.6997
0.024,0.863,0.113,0.7733
0.0,0.856,0.144,0.6369
0.052,0.887,0.062,0.0093
0.058,0.78,0.163,0.9485
0.0,0.688,0.312,0.9499
0.029,0.931,0.041,0.614
0.031,0.791,0.178,0.8419
0.086,0.761,0.153,0.8478
0.0,0.861,0.139,0.9282
0.0,0.732,0.268,0.9631
0.0,0.68,0.32,0.765
0.047,0.881,0.072,0.3182
0.0,0.884,0.116,0.4939
0.031,0.969,0.0,-0.296
0.096,0.84,0.063,-0.5267
0.028,0.889,0.084,0.4939
0.122,0.781,0.097,-0.3086
0.032,0.827,0.141,0.8713
0.061,0.794,0.145,0.5719
0.061,0.763,0.176,0.7088
0.0,0.727,0.273,0.9689
0.0,0.783,0.217,0.9687
0.0,0.764,0.236,0.9595
0.062,0.615,0.323,0.9875
0.0,0.76,0.24,0.9274
0.0,0.657,0.343,0.91
0.0,0.687,0.313,0.8966
0.0,0.68,0.32,0.873
0.0,0.776,0.224,0.8321
0.0,0.655,0.345,0.9835
0.037,0.727,0.236,0.9614
0.028,0.852,0.12,0.8357
0.056,0.791,0.152,0.8434
0.179,0.735,0.086,-0.5526
0.041,0.863,0.096,0.9107
0.0,0.545,0.455,0.9491
0.055,0.665,0.28,0.8685
0.0,0.838,0.162,0.9201
0.0,0.625,0.375,0.969
0.045,0.72,0.235,0.9397
0.0,0.908,0.092,0.7701
0.022,0.751,0.228,0.9551
0.0,0.796,0.204,0.8588
0.118,0.646,0.236,0.5063
0.073,0.741,0.185,0.5951
0.0,0.656,0.344,0.8126
0.069,0.809,0.122,0.8283
0.08,0.714,0.206,0.8598
0.0,0.709,0.291,0.8126
0.023,0.617,0.36,0.9736
0.0,0.693,0.307,0.8679
0.0,0.661,0.339,0.9584
0.026,0.886,0.087,0.6014
0.131,0.792,0.077,-0.2617
0.07,0.767,0.162,0.9515
0.0,0.621,0.379,0.9042
0.037,0.607,0.356,0.9803
0.0,0.609,0.391,0.9677
0.0,0.833,0.167,0.7933
0.0,0.462,0.538,0.963
0.0,0.535,0.465,0.9413
0.092,0.774,0.134,0.4754
0.0,0.735,0.265,0.9387
0.083,0.639,0.278,0.7351
0.0,0.695,0.305,0.908
0.025,0.882,0.093,0.944
0.119,0.661,0.221,0.8284
0.033,0.813,0.155,0.8513
0.008,0.938,0.053,0.846
0.109,0.631,0.26,0.6724
0.028,0.663,0.309,0.9511
0.088,0.836,0.076,-0.1615
0.029,0.831,0.14,0.9501
0.035,0.843,0.122,0.8625
0.0,0.748,0.252,0.9381
0.012,0.823,0.165,0.9603
0.0,0.913,0.087,0.6369
0.045,0.712,0.243,0.9671
0.0,0.53,0.47,0.944
0.0,0.773,0.227,0.8481
0.028,0.847,0.125,0.6998
0.0,0.632,0.368,0.9459
0.0,0.76,0.24,0.8779
0.077,0.776,0.147,0.6588
0.031,0.706,0.263,0.9346
0.0,0.718,0.282,0.9577
0.085,0.793,0.122,0.7508
0.0,0.684,0.316,0.9949
0.0,0.641,0.359,0.9809
0.0,0.712,0.288,0.8658
0.021,0.897,0.082,0.8058
0.0,0.724,0.276,0.8932
0.0,0.837,0.163,0.8932
0.0,0.872,0.128,0.6588
0.0,0.886,0.114,0.6597
0.04,0.764,0.197,0.8933
0.067,0.568,0.366,0.9458
0.0,0.763,0.237,0.9546
0.068,0.89,0.042,-0.1779
0.01,0.774,0.216,0.9877
0.0,0.642,0.358,0.9582
0.0,0.799,0.201,0.9414
0.072,0.829,0.099,0.25
0.0,0.84,0.16,0.8922
0.036,0.704,0.26,0.872
0.043,0.625,0.332,0.8915
0.0,0.74,0.26,0.9184
0.031,0.695,0.274,0.8689
0.041,0.763,0.197,0.9288
0.02,0.851,0.129,0.9514
0.052,0.758,0.189,0.7383
0.0,0.845,0.155,0.8573
0.0,0.751,0.249,0.8074
0.0,0.754,0.246,0.9635
0.0,0.831,0.169,0.8805
0.0,0.735,0.265,0.802
0.075,0.681,0.244,0.8388
0.037,0.92,0.043,0.0772
0.0,0.744,0.256,0.9874
0.045,0.646,0.31,0.9652
0.0,0.89,0.11,0.837
0.036,0.818,0.146,0.9924
0.0,1.0,0.0,0.0
0.023,0.769,0.208,0.957
0.027,0.753,0.22,0.9201
0.02,0.753,0.227,0.969
0.062,0.837,0.101,0.5615
0.058,0.796,0.146,0.8963
0.052,0.794,0.154,0.9392
0.115,0.885,0.0,-0.7364
0.0,0.793,0.207,0.9742
0.0,0.824,0.176,0.765
0.014,0.813,0.173,0.9485
0.0,0.731,0.269,0.8442
0.0,0.731,0.269,0.9763
0.016,0.785,0.199,0.9932
0.0,0.787,0.213,0.8702
0.0,0.597,0.403,0.9813
0.0,0.795,0.205,0.9285
0.044,0.777,0.179,0.7965
0.0,0.883,0.117,0.807
0.0,0.73,0.27,0.902
0.093,0.686,0.221,0.8061
0.041,0.768,0.191,0.9406
0.022,0.784,0.194,0.9345
0.072,0.928,0.0,-0.2755
0.0,0.638,0.362,0.8118
0.04,0.869,0.091,0.3576
0.0,0.887,0.113,0.8689
0.121,0.795,0.084,-0.6584
0.038,0.891,0.071,0.3455
0.177,0.593,0.23,0.6994
0.066,0.841,0.093,0.6176
0.052,0.916,0.031,-0.0589
0.066,0.817,0.117,0.499
0.043,0.957,0.0,-0.395
0.055,0.723,0.222,0.7717
0.031,0.817,0.152,0.8193
0.0,0.619,0.381,0.87
0.066,0.903,0.031,0.1535
0.0,0.725,0.275,0.94
0.0,0.758,0.242,0.7902
0.0,0.777,0.223,0.9806
0.096,0.667,0.238,0.8321
0.052,0.816,0.132,0.9115
0.097,0.836,0.067,0.4998
0.143,0.762,0.095,-0.4118
0.127,0.708,0.165,0.264
0.048,0.886,0.066,0.2732
0.04,0.826,0.133,0.7543
0.0,0.731,0.269,0.9933
0.0,0.794,0.206,0.9802
0.041,0.866,0.093,0.3716
0.019,0.784,0.198,0.9614
0.05,0.878,0.072,0.8418
0.015,0.794,0.192,0.9719
0.0,0.757,0.243,0.9753
0.0,0.728,0.272,0.994
0.144,0.753,0.103,-0.7789
0.067,0.788,0.145,0.8641
0.051,0.82,0.129,0.9756
0.073,0.784,0.143,0.9445
0.047,0.953,0.0,-0.0572
